nombre,instrucciones,lanzamiento,unidades,previstas,edicion,estado,precio,fecha_licencia,contrato_licencia,instru
juego244,https://instruccion244.pdf,2/3/2008,400,50,1,n,370,9/25/2001,https://contrato244.pdf,instruccion244
juego245,https://instruccion245.pdf,2/3/2008,400,50,1,n,125,9/26/2001,https://contrato245.pdf,instruccion245
juego246,https://instruccion246.pdf,2/3/2008,400,50,1,n,75,9/27/2001,https://contrato246.pdf,instruccion246
juego247,https://instruccion247.pdf,2/3/2008,400,50,1,n,100,9/28/2001,https://contrato247.pdf,instruccion247
juego248,https://instruccion248.pdf,2/3/2008,400,50,1,n,320,9/29/2001,https://contrato248.pdf,instruccion248
juego249,https://instruccion249.pdf,2/3/2008,400,50,1,n,100,9/30/2001,https://contrato249.pdf,instruccion249
juego250,https://instruccion250.pdf,2/3/2008,400,50,1,n,150,10/1/2001,https://contrato250.pdf,instruccion250
juego251,https://instruccion251.pdf,2/3/2008,400,50,1,n,200,10/2/2001,https://contrato251.pdf,instruccion251
juego252,https://instruccion252.pdf,2/3/2008,400,50,1,n,370,10/3/2001,https://contrato252.pdf,instruccion252
juego253,https://instruccion253.pdf,2/3/2008,400,50,1,n,125,10/4/2001,https://contrato253.pdf,instruccion253
juego254,https://instruccion254.pdf,2/3/2008,400,50,1,n,75,10/5/2001,https://contrato254.pdf,instruccion254
juego255,https://instruccion255.pdf,2/3/2008,400,50,1,n,100,10/6/2001,https://contrato255.pdf,instruccion255
juego256,https://instruccion256.pdf,2/3/2008,400,50,1,n,320,10/7/2001,https://contrato256.pdf,instruccion256
juego257,https://instruccion257.pdf,2/3/2008,400,50,1,n,100,10/8/2001,https://contrato257.pdf,instruccion257
juego258,https://instruccion258.pdf,2/3/2008,400,50,1,n,150,10/9/2001,https://contrato258.pdf,instruccion258
juego259,https://instruccion259.pdf,2/3/2008,400,50,1,n,200,10/10/2001,https://contrato259.pdf,instruccion259
juego260,https://instruccion260.pdf,2/3/2008,400,50,1,n,370,10/11/2001,https://contrato260.pdf,instruccion260
juego261,https://instruccion261.pdf,2/3/2008,400,50,1,n,125,10/12/2001,https://contrato261.pdf,instruccion261
juego262,https://instruccion262.pdf,2/3/2008,400,50,1,n,75,10/13/2001,https://contrato262.pdf,instruccion262
juego263,https://instruccion263.pdf,2/3/2008,400,50,1,n,100,10/14/2001,https://contrato263.pdf,instruccion263
juego264,https://instruccion264.pdf,2/3/2008,400,50,1,n,320,10/15/2001,https://contrato264.pdf,instruccion264
juego265,https://instruccion265.pdf,2/3/2008,400,50,1,n,100,10/16/2001,https://contrato265.pdf,instruccion265
juego266,https://instruccion266.pdf,2/3/2008,400,50,1,n,150,10/17/2001,https://contrato266.pdf,instruccion266
juego267,https://instruccion267.pdf,2/3/2008,400,50,1,n,200,10/18/2001,https://contrato267.pdf,instruccion267
juego268,https://instruccion268.pdf,2/3/2008,400,50,1,n,370,10/19/2001,https://contrato268.pdf,instruccion268
juego269,https://instruccion269.pdf,2/3/2008,400,50,1,n,125,10/20/2001,https://contrato269.pdf,instruccion269
juego270,https://instruccion270.pdf,2/3/2008,400,50,1,n,75,10/21/2001,https://contrato270.pdf,instruccion270
juego271,https://instruccion271.pdf,2/3/2008,400,50,1,n,100,10/22/2001,https://contrato271.pdf,instruccion271
juego272,https://instruccion272.pdf,2/3/2008,400,50,1,n,320,10/23/2001,https://contrato272.pdf,instruccion272
juego273,https://instruccion273.pdf,2/3/2008,400,50,1,n,100,10/24/2001,https://contrato273.pdf,instruccion273
juego274,https://instruccion274.pdf,2/3/2008,400,50,1,n,150,10/25/2001,https://contrato274.pdf,instruccion274
juego275,https://instruccion275.pdf,2/3/2008,400,50,1,n,200,10/26/2001,https://contrato275.pdf,instruccion275
juego276,https://instruccion276.pdf,2/3/2008,400,50,1,n,370,10/27/2001,https://contrato276.pdf,instruccion276
juego277,https://instruccion277.pdf,2/3/2008,400,50,1,n,125,10/28/2001,https://contrato277.pdf,instruccion277
juego278,https://instruccion278.pdf,2/3/2008,400,50,1,n,75,10/29/2001,https://contrato278.pdf,instruccion278
juego279,https://instruccion279.pdf,2/3/2008,400,50,1,n,100,10/30/2001,https://contrato279.pdf,instruccion279
juego280,https://instruccion280.pdf,2/3/2008,400,50,1,n,320,10/31/2001,https://contrato280.pdf,instruccion280
juego281,https://instruccion281.pdf,2/3/2008,400,50,1,n,100,11/1/2001,https://contrato281.pdf,instruccion281
juego282,https://instruccion282.pdf,2/3/2008,400,50,1,n,150,11/2/2001,https://contrato282.pdf,instruccion282
juego283,https://instruccion283.pdf,2/3/2008,400,50,1,n,200,11/3/2001,https://contrato283.pdf,instruccion283
juego284,https://instruccion284.pdf,2/3/2008,400,50,1,n,370,11/4/2001,https://contrato284.pdf,instruccion284
juego285,https://instruccion285.pdf,2/3/2008,400,50,1,n,125,11/5/2001,https://contrato285.pdf,instruccion285
juego286,https://instruccion286.pdf,2/3/2008,400,50,1,n,75,11/6/2001,https://contrato286.pdf,instruccion286
juego287,https://instruccion287.pdf,2/3/2008,400,50,1,n,100,11/7/2001,https://contrato287.pdf,instruccion287
juego288,https://instruccion288.pdf,2/3/2008,400,50,1,n,320,11/8/2001,https://contrato288.pdf,instruccion288
juego289,https://instruccion289.pdf,2/3/2008,400,50,1,n,100,11/9/2001,https://contrato289.pdf,instruccion289
juego290,https://instruccion290.pdf,2/3/2008,400,50,1,n,150,11/10/2001,https://contrato290.pdf,instruccion290
juego291,https://instruccion291.pdf,2/3/2008,400,50,1,n,200,11/11/2001,https://contrato291.pdf,instruccion291
juego292,https://instruccion292.pdf,2/3/2008,400,50,1,n,370,11/12/2001,https://contrato292.pdf,instruccion292
juego293,https://instruccion293.pdf,2/3/2008,400,50,1,n,125,11/13/2001,https://contrato293.pdf,instruccion293
juego294,https://instruccion294.pdf,2/3/2008,400,50,1,n,75,11/14/2001,https://contrato294.pdf,instruccion294
juego295,https://instruccion295.pdf,2/3/2008,400,50,1,n,100,11/15/2001,https://contrato295.pdf,instruccion295
juego296,https://instruccion296.pdf,2/3/2008,400,50,1,n,320,11/16/2001,https://contrato296.pdf,instruccion296
juego297,https://instruccion297.pdf,2/3/2008,400,50,1,n,100,11/17/2001,https://contrato297.pdf,instruccion297
juego298,https://instruccion298.pdf,2/3/2008,400,50,1,n,150,11/18/2001,https://contrato298.pdf,instruccion298
juego299,https://instruccion299.pdf,2/3/2008,400,50,1,n,200,11/19/2001,https://contrato299.pdf,instruccion299
juego300,https://instruccion300.pdf,2/3/2008,400,50,1,n,370,11/20/2001,https://contrato300.pdf,instruccion300
juego301,https://instruccion301.pdf,2/3/2008,400,50,1,n,125,11/21/2001,https://contrato301.pdf,instruccion301
juego302,https://instruccion302.pdf,2/3/2008,400,50,1,n,75,11/22/2001,https://contrato302.pdf,instruccion302
juego303,https://instruccion303.pdf,2/3/2008,400,50,1,n,100,11/23/2001,https://contrato303.pdf,instruccion303
juego304,https://instruccion304.pdf,2/3/2008,400,50,1,n,320,11/24/2001,https://contrato304.pdf,instruccion304
juego305,https://instruccion305.pdf,2/3/2008,400,50,1,n,100,11/25/2001,https://contrato305.pdf,instruccion305
juego306,https://instruccion306.pdf,2/3/2008,400,50,1,n,150,11/26/2001,https://contrato306.pdf,instruccion306
juego307,https://instruccion307.pdf,2/3/2008,400,50,1,n,200,11/27/2001,https://contrato307.pdf,instruccion307
juego308,https://instruccion308.pdf,2/3/2008,400,50,1,n,370,11/28/2001,https://contrato308.pdf,instruccion308
juego309,https://instruccion309.pdf,2/3/2008,400,50,1,n,125,11/29/2001,https://contrato309.pdf,instruccion309
juego310,https://instruccion310.pdf,2/3/2008,400,50,1,n,75,11/30/2001,https://contrato310.pdf,instruccion310
juego311,https://instruccion311.pdf,2/3/2008,400,50,1,n,100,12/1/2001,https://contrato311.pdf,instruccion311
juego312,https://instruccion312.pdf,2/3/2008,400,50,1,n,320,12/2/2001,https://contrato312.pdf,instruccion312
juego313,https://instruccion313.pdf,2/3/2008,400,50,1,n,100,12/3/2001,https://contrato313.pdf,instruccion313
juego314,https://instruccion314.pdf,2/3/2008,400,50,1,n,150,12/4/2001,https://contrato314.pdf,instruccion314
juego315,https://instruccion315.pdf,2/3/2008,400,50,1,n,200,12/5/2001,https://contrato315.pdf,instruccion315
juego316,https://instruccion316.pdf,2/3/2008,400,50,1,n,370,12/6/2001,https://contrato316.pdf,instruccion316
juego317,https://instruccion317.pdf,2/3/2008,400,50,1,n,125,12/7/2001,https://contrato317.pdf,instruccion317
juego318,https://instruccion318.pdf,2/3/2008,400,50,1,n,75,12/8/2001,https://contrato318.pdf,instruccion318
juego319,https://instruccion319.pdf,2/3/2008,400,50,1,n,100,12/9/2001,https://contrato319.pdf,instruccion319
juego320,https://instruccion320.pdf,2/3/2008,400,50,1,n,320,12/10/2001,https://contrato320.pdf,instruccion320
juego321,https://instruccion321.pdf,2/3/2008,400,50,1,n,100,12/11/2001,https://contrato321.pdf,instruccion321
juego322,https://instruccion322.pdf,2/3/2008,400,50,1,n,150,12/12/2001,https://contrato322.pdf,instruccion322
juego323,https://instruccion323.pdf,2/3/2008,400,50,1,n,200,12/13/2001,https://contrato323.pdf,instruccion323
juego324,https://instruccion324.pdf,2/3/2008,400,50,1,n,370,12/14/2001,https://contrato324.pdf,instruccion324
juego325,https://instruccion325.pdf,2/3/2008,400,50,1,n,125,12/15/2001,https://contrato325.pdf,instruccion325
juego326,https://instruccion326.pdf,2/3/2008,400,50,1,n,75,12/16/2001,https://contrato326.pdf,instruccion326
juego327,https://instruccion327.pdf,2/3/2008,400,50,1,n,100,12/17/2001,https://contrato327.pdf,instruccion327
juego328,https://instruccion328.pdf,2/3/2008,400,50,1,n,320,12/18/2001,https://contrato328.pdf,instruccion328
juego329,https://instruccion329.pdf,2/3/2008,400,50,1,n,100,12/19/2001,https://contrato329.pdf,instruccion329
juego330,https://instruccion330.pdf,2/3/2008,400,50,1,n,150,12/20/2001,https://contrato330.pdf,instruccion330
juego331,https://instruccion331.pdf,2/3/2008,400,50,1,n,200,12/21/2001,https://contrato331.pdf,instruccion331
juego332,https://instruccion332.pdf,2/3/2008,400,50,1,n,370,12/22/2001,https://contrato332.pdf,instruccion332
juego333,https://instruccion333.pdf,2/3/2008,400,50,1,n,125,12/23/2001,https://contrato333.pdf,instruccion333
juego334,https://instruccion334.pdf,2/3/2008,400,50,1,n,75,12/24/2001,https://contrato334.pdf,instruccion334
juego335,https://instruccion335.pdf,2/3/2008,400,50,1,n,100,12/25/2001,https://contrato335.pdf,instruccion335
juego336,https://instruccion336.pdf,2/3/2008,400,50,1,n,320,12/26/2001,https://contrato336.pdf,instruccion336
juego337,https://instruccion337.pdf,2/3/2008,400,50,1,n,100,12/27/2001,https://contrato337.pdf,instruccion337
juego338,https://instruccion338.pdf,2/3/2008,400,50,1,n,150,12/28/2001,https://contrato338.pdf,instruccion338
juego339,https://instruccion339.pdf,2/3/2008,400,50,1,n,200,12/29/2001,https://contrato339.pdf,instruccion339
juego340,https://instruccion340.pdf,2/3/2008,400,50,1,n,370,12/30/2001,https://contrato340.pdf,instruccion340
juego341,https://instruccion341.pdf,2/3/2008,400,50,1,n,125,12/31/2001,https://contrato341.pdf,instruccion341
juego342,https://instruccion342.pdf,2/3/2008,400,50,1,n,75,1/1/2002,https://contrato342.pdf,instruccion342
juego343,https://instruccion343.pdf,2/3/2008,400,50,1,n,100,1/2/2002,https://contrato343.pdf,instruccion343
juego344,https://instruccion344.pdf,2/3/2008,400,50,1,n,320,1/3/2002,https://contrato344.pdf,instruccion344
juego345,https://instruccion345.pdf,2/3/2008,400,50,1,n,100,1/4/2002,https://contrato345.pdf,instruccion345
juego346,https://instruccion346.pdf,2/3/2008,400,50,1,n,150,1/5/2002,https://contrato346.pdf,instruccion346
juego347,https://instruccion347.pdf,2/3/2008,400,50,1,n,200,1/6/2002,https://contrato347.pdf,instruccion347
juego348,https://instruccion348.pdf,2/3/2008,400,50,1,n,370,1/7/2002,https://contrato348.pdf,instruccion348
juego349,https://instruccion349.pdf,2/3/2008,400,50,1,n,125,1/8/2002,https://contrato349.pdf,instruccion349
juego350,https://instruccion350.pdf,2/3/2008,400,50,1,n,75,1/9/2002,https://contrato350.pdf,instruccion350
juego351,https://instruccion351.pdf,2/3/2008,400,50,1,n,100,1/10/2002,https://contrato351.pdf,instruccion351
juego352,https://instruccion352.pdf,2/3/2008,400,50,1,n,320,1/11/2002,https://contrato352.pdf,instruccion352
juego353,https://instruccion353.pdf,2/3/2008,400,50,1,n,100,1/12/2002,https://contrato353.pdf,instruccion353
juego354,https://instruccion354.pdf,2/3/2008,400,50,1,n,150,1/13/2002,https://contrato354.pdf,instruccion354
juego355,https://instruccion355.pdf,2/3/2008,400,50,1,n,200,1/14/2002,https://contrato355.pdf,instruccion355
juego356,https://instruccion356.pdf,2/3/2008,400,50,1,n,370,1/15/2002,https://contrato356.pdf,instruccion356
juego357,https://instruccion357.pdf,2/3/2008,400,50,1,n,125,1/16/2002,https://contrato357.pdf,instruccion357
juego358,https://instruccion358.pdf,2/3/2008,400,50,1,n,75,1/17/2002,https://contrato358.pdf,instruccion358
juego359,https://instruccion359.pdf,2/3/2008,400,50,1,n,100,1/18/2002,https://contrato359.pdf,instruccion359
juego360,https://instruccion360.pdf,2/3/2008,400,50,1,n,320,1/19/2002,https://contrato360.pdf,instruccion360
juego361,https://instruccion361.pdf,2/3/2008,400,50,1,n,100,1/20/2002,https://contrato361.pdf,instruccion361
juego362,https://instruccion362.pdf,2/3/2008,400,50,1,n,150,1/21/2002,https://contrato362.pdf,instruccion362
juego363,https://instruccion363.pdf,2/3/2008,400,50,1,n,200,1/22/2002,https://contrato363.pdf,instruccion363
juego364,https://instruccion364.pdf,2/3/2008,400,50,1,n,370,1/23/2002,https://contrato364.pdf,instruccion364
juego365,https://instruccion365.pdf,2/3/2008,400,50,1,n,125,1/24/2002,https://contrato365.pdf,instruccion365
juego366,https://instruccion366.pdf,2/3/2008,400,50,1,n,75,1/25/2002,https://contrato366.pdf,instruccion366
juego367,https://instruccion367.pdf,2/3/2008,400,50,1,n,100,1/26/2002,https://contrato367.pdf,instruccion367
juego368,https://instruccion368.pdf,2/3/2008,400,50,1,n,320,1/27/2002,https://contrato368.pdf,instruccion368
juego369,https://instruccion369.pdf,2/3/2008,400,50,1,n,100,1/28/2002,https://contrato369.pdf,instruccion369
juego370,https://instruccion370.pdf,2/3/2008,400,50,1,n,150,1/29/2002,https://contrato370.pdf,instruccion370
juego371,https://instruccion371.pdf,2/3/2008,400,50,1,n,200,1/30/2002,https://contrato371.pdf,instruccion371
juego372,https://instruccion372.pdf,2/3/2008,400,50,1,n,370,1/31/2002,https://contrato372.pdf,instruccion372
juego373,https://instruccion373.pdf,2/3/2008,400,50,1,n,125,2/1/2002,https://contrato373.pdf,instruccion373
juego374,https://instruccion374.pdf,2/3/2008,400,50,1,n,75,2/2/2002,https://contrato374.pdf,instruccion374
juego375,https://instruccion375.pdf,2/3/2008,400,50,1,n,100,2/3/2002,https://contrato375.pdf,instruccion375
juego376,https://instruccion376.pdf,2/3/2008,400,50,1,n,320,2/4/2002,https://contrato376.pdf,instruccion376
juego377,https://instruccion377.pdf,2/3/2008,400,50,1,n,100,2/5/2002,https://contrato377.pdf,instruccion377
juego378,https://instruccion378.pdf,2/3/2008,400,50,1,n,150,2/6/2002,https://contrato378.pdf,instruccion378
juego379,https://instruccion379.pdf,2/3/2008,400,50,1,n,200,2/7/2002,https://contrato379.pdf,instruccion379
juego380,https://instruccion380.pdf,2/3/2008,400,50,1,n,370,2/8/2002,https://contrato380.pdf,instruccion380
juego381,https://instruccion381.pdf,2/3/2008,400,50,1,n,125,2/9/2002,https://contrato381.pdf,instruccion381
juego382,https://instruccion382.pdf,2/3/2008,400,50,1,n,75,2/10/2002,https://contrato382.pdf,instruccion382
juego383,https://instruccion383.pdf,2/3/2008,400,50,1,n,100,2/11/2002,https://contrato383.pdf,instruccion383
juego384,https://instruccion384.pdf,2/3/2008,400,50,1,n,320,2/12/2002,https://contrato384.pdf,instruccion384
juego385,https://instruccion385.pdf,2/3/2008,400,50,1,n,100,2/13/2002,https://contrato385.pdf,instruccion385
juego386,https://instruccion386.pdf,2/3/2008,400,50,1,n,150,2/14/2002,https://contrato386.pdf,instruccion386
juego387,https://instruccion387.pdf,2/3/2008,400,50,1,n,200,2/15/2002,https://contrato387.pdf,instruccion387
juego388,https://instruccion388.pdf,2/3/2008,400,50,1,n,370,2/16/2002,https://contrato388.pdf,instruccion388
juego389,https://instruccion389.pdf,2/3/2008,400,50,1,n,125,2/17/2002,https://contrato389.pdf,instruccion389
juego390,https://instruccion390.pdf,2/3/2008,400,50,1,n,75,2/18/2002,https://contrato390.pdf,instruccion390
juego391,https://instruccion391.pdf,2/3/2008,400,50,1,n,100,2/19/2002,https://contrato391.pdf,instruccion391
juego392,https://instruccion392.pdf,2/3/2008,400,50,1,n,320,2/20/2002,https://contrato392.pdf,instruccion392
juego393,https://instruccion393.pdf,2/3/2008,400,50,1,n,100,2/21/2002,https://contrato393.pdf,instruccion393
juego394,https://instruccion394.pdf,2/3/2008,400,50,1,n,150,2/22/2002,https://contrato394.pdf,instruccion394
juego395,https://instruccion395.pdf,2/3/2008,400,50,1,n,200,2/23/2002,https://contrato395.pdf,instruccion395
juego396,https://instruccion396.pdf,2/3/2008,400,50,1,n,370,2/24/2002,https://contrato396.pdf,instruccion396
juego397,https://instruccion397.pdf,2/3/2008,400,50,1,n,125,2/25/2002,https://contrato397.pdf,instruccion397
juego398,https://instruccion398.pdf,2/3/2008,400,50,1,n,75,2/26/2002,https://contrato398.pdf,instruccion398
juego399,https://instruccion399.pdf,2/3/2008,400,50,1,n,100,2/27/2002,https://contrato399.pdf,instruccion399
juego400,https://instruccion400.pdf,2/3/2008,400,50,1,n,320,2/28/2002,https://contrato400.pdf,instruccion400
juego401,https://instruccion401.pdf,2/3/2008,400,50,1,n,100,3/1/2002,https://contrato401.pdf,instruccion401
juego402,https://instruccion402.pdf,2/3/2008,400,50,1,n,150,3/2/2002,https://contrato402.pdf,instruccion402
juego403,https://instruccion403.pdf,2/3/2008,400,50,1,n,200,3/3/2002,https://contrato403.pdf,instruccion403
juego404,https://instruccion404.pdf,2/3/2008,400,50,1,n,370,3/4/2002,https://contrato404.pdf,instruccion404
juego405,https://instruccion405.pdf,2/3/2008,400,50,1,n,125,3/5/2002,https://contrato405.pdf,instruccion405
juego406,https://instruccion406.pdf,2/3/2008,400,50,1,n,75,3/6/2002,https://contrato406.pdf,instruccion406
juego407,https://instruccion407.pdf,2/3/2008,400,50,1,n,100,3/7/2002,https://contrato407.pdf,instruccion407
juego408,https://instruccion408.pdf,2/3/2008,400,50,1,n,320,3/8/2002,https://contrato408.pdf,instruccion408
juego409,https://instruccion409.pdf,2/3/2008,400,50,1,n,100,3/9/2002,https://contrato409.pdf,instruccion409
juego410,https://instruccion410.pdf,2/3/2008,400,50,1,n,150,3/10/2002,https://contrato410.pdf,instruccion410
juego411,https://instruccion411.pdf,2/3/2008,400,50,1,n,200,3/11/2002,https://contrato411.pdf,instruccion411
juego412,https://instruccion412.pdf,2/3/2008,400,50,1,n,370,3/12/2002,https://contrato412.pdf,instruccion412
juego413,https://instruccion413.pdf,2/3/2008,400,50,1,n,125,3/13/2002,https://contrato413.pdf,instruccion413
